#PATH-POINTS-START Path
-146.76,63.046,120,10
-146.948,61.055,120
-147.063,59.059,120
-147.129,57.06,120
-147.166,55.06,120
-147.185,53.06,120
-147.196,51.06,120
-147.209,49.06,120
-147.23,47.06,120
-147.265,45.061,120
-147.319,43.061,120
-147.398,41.063,120
-147.507,39.066,120
-147.651,37.071,120
-147.836,35.08,120
-148.065,33.093,120
-148.347,31.113,120
-148.685,29.142,120
-149.088,27.183,120
-149.558,25.239,120
-150.106,23.316,120
-150.736,21.418,120
-151.455,19.552,120
-152.269,17.726,120
-153.181,15.946,120
-154.2,14.225,120
-155.323,12.571,120
-156.553,10.994,120
-157.887,9.505,120
-159.32,8.11,120
-160.846,6.818,120
-162.456,5.632,120
-164.139,4.553,120
-165.89,3.587,120
-167.695,2.726,120
-169.546,1.968,120
-171.433,1.309,120
-173.351,0.742,120
-175.293,0.263,120
-176.952,-0.082,120,75
-176.952,-0.082,0,75
#PATH.JERRYIO-DATA {"appVersion":"0.7.0","format":"path.jerryio v0.1.x (cm, rpm)","gc":{"robotWidth":30,"robotHeight":30,"robotIsHolonomic":false,"showRobot":false,"uol":1,"pointDensity":2,"controlMagnetDistance":5,"fieldImage":{"displayName":"V5RC 2025 - High Stakes","signature":"V5RC 2025 - High Stakes","origin":{"__type":"built-in"}}},"paths":[{"segments":[{"controls":[{"uid":"uCM4JSw90U","x":-146.76011603689378,"y":63.04619160963999,"lock":false,"visible":true,"heading":10,"__type":"end-point"},{"uid":"zq06JXWM7l","x":-148.81865516215413,"y":45.89169889913716,"lock":false,"visible":true,"__type":"control"},{"uid":"2cVnXn79FC","x":-140.58449866111278,"y":6.779455519190714,"lock":false,"visible":true,"__type":"control"},{"uid":"9GILcfkvd3","x":-176.95202320737877,"y":-0.08234156501041669,"lock":false,"visible":true,"heading":75,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"begQexfLvH"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":600,"label":"600"},"step":1,"from":40,"to":120},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1}},"name":"Path","uid":"Sx1GQ4Qdpa","lock":false,"visible":true}]}
