#PATH-POINTS-START Path
-131.664,-13.806,120,220
-130.405,-12.252,120
-129.14,-10.703,120
-127.87,-9.158,120
-126.596,-7.616,120
-125.316,-6.079,120
-124.032,-4.546,120
-122.742,-3.017,120
-121.448,-1.493,120
-120.149,0.028,120
-118.846,1.545,120
-117.538,3.058,120
-116.225,4.567,120
-114.907,6.071,120
-113.585,7.572,120
-112.259,9.069,120
-110.927,10.561,120
-109.591,12.05,120
-108.251,13.534,120
-106.906,15.014,120
-105.556,16.49,120
-104.202,17.962,120
-102.843,19.43,120
-101.48,20.893,120
-100.112,22.352,120
-98.738,23.805,120
-97.36,25.255,120
-95.977,26.7,120
-94.589,28.14,120
-93.196,29.575,120
-91.798,31.005,120
-90.394,32.429,120
-88.984,33.848,120
-87.569,35.261,120
-86.148,36.668,120
-84.72,38.069,120
-83.287,39.463,120
-81.846,40.851,120
-80.398,42.23,120
-78.943,43.602,120
-77.479,44.965,120
-76.007,46.319,120
-74.526,47.663,120
-73.034,48.995,120
-71.531,50.315,120
-70.016,51.62,120
-68.486,52.909,120
-66.941,54.178,120
-65.376,55.424,120
-63.789,56.64,120
-62.172,57.818,120
-60.519,58.944,120
-58.814,59.987,120
-58.243,60.301,120,235
-58.243,60.301,0,235
#PATH.JERRYIO-DATA {"appVersion":"0.7.0","format":"path.jerryio v0.1.x (cm, rpm)","gc":{"robotWidth":30,"robotHeight":30,"robotIsHolonomic":false,"showRobot":false,"uol":1,"pointDensity":2,"controlMagnetDistance":5,"fieldImage":{"displayName":"V5RC 2025 - High Stakes","signature":"V5RC 2025 - High Stakes","origin":{"__type":"built-in"}}},"paths":[{"segments":[{"controls":[{"uid":"fBRZiP1oYI","x":-131.6641624516513,"y":-13.80593573341268,"lock":false,"visible":true,"heading":220,"__type":"end-point"},{"uid":"nlCT7oQkyL","x":-102.84461469800655,"y":21.875409104433203,"lock":false,"visible":true,"__type":"control"},{"uid":"smAJOxG92h","x":-69.90798869384112,"y":54.125855400178516,"lock":false,"visible":true,"__type":"control"},{"uid":"vn6vs3KeeT","x":-58.2429336506992,"y":60.30147277595954,"lock":false,"visible":true,"heading":235,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"5rO9M6i4i8"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":600,"label":"600"},"step":1,"from":40,"to":120},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1}},"name":"Path","uid":"Sx1GQ4Qdpa","lock":false,"visible":true}]}
